width,params,repeat,epoch,train_loss,train_acc,test_loss,test_acc
8,11162,0,142,0.562197,0.806700,3.736672,0.356600
8,11162,0,143,0.547801,0.814200,3.704032,0.357200
8,11162,0,144,0.521391,0.819500,3.830632,0.357800
8,11162,0,145,0.517880,0.823900,3.948634,0.350500
8,11162,0,146,0.501314,0.832800,3.961984,0.353200
8,11162,0,147,0.473396,0.839200,3.988722,0.356100
8,11162,0,148,0.466017,0.844600,4.136240,0.353300
8,11162,0,149,0.456808,0.847700,4.123080,0.354800
8,11162,0,150,0.444790,0.853400,4.189478,0.357900
8,11162,0,151,0.437204,0.858500,4.249483,0.356100
8,11162,0,152,0.441714,0.854400,4.259077,0.355800
8,11162,0,153,0.405047,0.871700,4.335733,0.350700
8,11162,0,154,0.422661,0.860800,4.413999,0.357700
8,11162,0,155,0.385649,0.881000,4.390138,0.356900
8,11162,0,156,0.374695,0.884900,4.408896,0.355700
8,11162,0,157,0.364160,0.887600,4.594498,0.352700
8,11162,0,158,0.348892,0.896100,4.592737,0.351400
8,11162,0,159,0.347841,0.894800,4.688183,0.349000
8,11162,0,160,0.331031,0.903700,4.718608,0.349600
8,11162,0,161,0.325206,0.907200,4.792738,0.350800
8,11162,0,162,0.319371,0.910200,4.831253,0.351500
8,11162,0,163,0.302609,0.918600,4.886837,0.352700
8,11162,0,164,0.297261,0.919800,4.888456,0.345200
8,11162,0,165,0.295768,0.924300,4.957522,0.346600
8,11162,0,166,0.285145,0.927000,5.010571,0.345700
8,11162,0,167,0.279588,0.929600,5.012129,0.349800
8,11162,0,168,0.272237,0.933200,5.059537,0.348600
8,11162,0,169,0.267777,0.935600,5.118387,0.349500
8,11162,0,170,0.270958,0.932200,5.150846,0.348200
8,11162,0,171,0.258251,0.938600,5.199241,0.347500
8,11162,0,172,0.254207,0.941200,5.215520,0.346500
8,11162,0,173,0.249053,0.943300,5.250985,0.346800
8,11162,0,174,0.246855,0.943700,5.273045,0.346300
8,11162,0,175,0.239867,0.948400,5.300080,0.347000
8,11162,0,176,0.238514,0.947900,5.326893,0.346600
8,11162,0,177,0.235715,0.947800,5.366283,0.346800
8,11162,0,178,0.233904,0.948200,5.360502,0.348400
8,11162,0,179,0.231407,0.950900,5.391689,0.346700
8,11162,0,180,0.228085,0.952200,5.397227,0.346500
8,11162,0,181,0.226182,0.953600,5.415991,0.347000
8,11162,0,182,0.224125,0.954200,5.442437,0.346100
8,11162,0,183,0.221867,0.954500,5.457213,0.347100
8,11162,0,184,0.220280,0.955300,5.461918,0.347300
8,11162,0,185,0.218234,0.955200,5.470619,0.346800
8,11162,0,186,0.216784,0.955900,5.483155,0.347500
8,11162,0,187,0.215653,0.956700,5.485409,0.347500
8,11162,0,188,0.214645,0.956300,5.493659,0.346200
8,11162,0,189,0.213393,0.957700,5.500217,0.346300
8,11162,0,190,0.212444,0.957700,5.505937,0.346400
8,11162,0,191,0.211694,0.957900,5.509743,0.346500
8,11162,0,192,0.210825,0.957800,5.514297,0.347100
8,11162,0,193,0.210197,0.958100,5.515750,0.346100
8,11162,0,194,0.209659,0.958600,5.517792,0.347200
8,11162,0,195,0.209184,0.958400,5.519465,0.347300
8,11162,0,196,0.208780,0.959000,5.522221,0.347600
8,11162,0,197,0.208430,0.959100,5.522056,0.346900
8,11162,0,198,0.208225,0.959200,5.522935,0.346700
8,11162,0,199,0.208105,0.959300,5.523017,0.346600
8,11162,0,200,0.207967,0.959200,5.523108,0.346700
8,11162,1,1,2.157940,0.218300,1.846769,0.350500
8,11162,1,2,2.007365,0.295200,1.804609,0.354300
8,11162,1,3,1.958872,0.321600,1.716143,0.396900
8,11162,1,4,1.890309,0.354300,1.729884,0.388100
8,11162,1,5,1.939852,0.331200,1.731032,0.381900
8,11162,1,6,1.901619,0.346800,1.732103,0.380200
8,11162,1,7,1.865649,0.364600,1.665963,0.416400
8,11162,1,8,1.850126,0.375700,1.706907,0.397500
8,11162,1,9,1.854541,0.370000,1.725705,0.389100
8,11162,1,10,1.858484,0.368300,1.670699,0.420200
8,11162,1,11,1.845347,0.372500,1.677513,0.407100
8,11162,1,12,1.860603,0.366400,1.717878,0.397000
8,11162,1,13,1.815562,0.378000,1.696674,0.392900
8,11162,1,14,1.817065,0.388100,1.716194,0.387900
8,11162,1,15,1.821392,0.383100,1.708811,0.391700
8,11162,1,16,1.839788,0.378500,1.701388,0.394300
8,11162,1,17,1.777591,0.401500,1.641266,0.427900
8,11162,1,18,1.781285,0.400200,1.665614,0.414400
8,11162,1,19,1.768906,0.402100,1.619520,0.426700
8,11162,1,20,1.739395,0.410500,1.634517,0.424500
8,11162,1,21,1.748727,0.410200,1.699662,0.408300
8,11162,1,22,1.727320,0.418800,1.716355,0.387700
8,11162,1,23,1.737644,0.417200,1.664158,0.417200
8,11162,1,24,1.715253,0.426800,1.697688,0.405700
8,11162,1,25,1.721047,0.423600,1.658967,0.418000
8,11162,1,26,1.702490,0.429000,1.678216,0.419100
8,11162,1,27,1.701653,0.429100,1.756282,0.379700
8,11162,1,28,1.746395,0.421500,1.728646,0.399900
8,11162,1,29,1.752121,0.406300,1.714223,0.399000
8,11162,1,30,1.743444,0.409500,1.763714,0.396500
8,11162,1,31,1.735982,0.413200,1.667978,0.413800
8,11162,1,32,1.677093,0.438600,1.668356,0.417900
8,11162,1,33,1.655903,0.447700,1.703801,0.416300
8,11162,1,34,1.665660,0.437300,1.700888,0.411300
8,11162,1,35,1.663454,0.442000,1.776976,0.387200
8,11162,1,36,1.673198,0.439500,1.661954,0.424100
8,11162,1,37,1.647799,0.452800,1.673131,0.417500
8,11162,1,38,1.665898,0.448900,1.742011,0.391600
8,11162,1,39,1.622087,0.457000,1.705858,0.419500
8,11162,1,40,1.631695,0.449300,1.709492,0.419100
8,11162,1,41,1.614531,0.460000,1.694234,0.422900
8,11162,1,42,1.632946,0.452600,1.702046,0.406000
8,11162,1,43,1.677364,0.434800,1.666401,0.417800
8,11162,1,44,1.619386,0.458700,1.759581,0.403300
8,11162,1,45,1.673010,0.444300,1.783511,0.387300
8,11162,1,46,1.623804,0.452100,1.738292,0.407900
8,11162,1,47,1.582767,0.465400,1.706552,0.421000
8,11162,1,48,1.616585,0.457300,1.734348,0.408600
8,11162,1,49,1.607881,0.463500,1.784288,0.399700
8,11162,1,50,1.577816,0.465300,1.750995,0.406600
8,11162,1,51,1.556902,0.473600,1.786953,0.400200
8,11162,1,52,1.570493,0.467700,1.797649,0.405300
8,11162,1,53,1.572559,0.469000,1.785402,0.415500
8,11162,1,54,1.536851,0.484300,1.808263,0.394700
8,11162,1,55,1.594443,0.466500,1.776803,0.391900
8,11162,1,56,1.595846,0.465400,1.816092,0.388200
8,11162,1,57,1.540954,0.484000,1.768602,0.408800
8,11162,1,58,1.573768,0.470300,1.876691,0.392000
8,11162,1,59,1.568692,0.470900,1.780918,0.409100
8,11162,1,60,1.507672,0.494400,1.816964,0.399800
8,11162,1,61,1.495699,0.501500,1.777022,0.407700
8,11162,1,62,1.507829,0.495500,1.872319,0.389200
8,11162,1,63,1.518468,0.487700,1.844985,0.400600
8,11162,1,64,1.553187,0.476800,1.855123,0.377900
8,11162,1,65,1.497649,0.491500,1.798042,0.405100
8,11162,1,66,1.451746,0.513500,1.839551,0.410400
8,11162,1,67,1.485381,0.492400,1.859770,0.406800
8,11162,1,68,1.492252,0.497400,1.854094,0.404800
8,11162,1,69,1.485811,0.500400,1.872008,0.387800
8,11162,1,70,1.448260,0.513000,1.861713,0.403200
8,11162,1,71,1.453318,0.516800,1.813021,0.384900
8,11162,1,72,1.423231,0.521400,1.939200,0.389700
8,11162,1,73,1.455242,0.507500,1.900275,0.396400
8,11162,1,74,1.499021,0.493200,1.886369,0.390200
8,11162,1,75,1.396936,0.527900,1.895996,0.397300
8,11162,1,76,1.414667,0.523000,2.008490,0.382100
8,11162,1,77,1.484236,0.500100,1.856872,0.397100
8,11162,1,78,1.415954,0.522100,1.957861,0.385700
8,11162,1,79,1.422866,0.521600,1.931180,0.381700
8,11162,1,80,1.359449,0.543200,1.924804,0.397400
8,11162,1,81,1.381240,0.528200,1.948450,0.398600
8,11162,1,82,1.414414,0.519200,1.981440,0.392700
8,11162,1,83,1.400391,0.527400,1.986850,0.389200
8,11162,1,84,1.359424,0.543300,2.044681,0.383800
8,11162,1,85,1.334767,0.549200,2.084364,0.369200
8,11162,1,86,1.387115,0.536100,2.091233,0.377000
8,11162,1,87,1.347579,0.543100,2.042827,0.376800
8,11162,1,88,1.329196,0.554800,2.049301,0.388900
8,11162,1,89,1.355930,0.540400,2.041097,0.384400
8,11162,1,90,1.302795,0.560300,2.005792,0.400400
8,11162,1,91,1.291722,0.565600,2.115162,0.379400
8,11162,1,92,1.274524,0.567100,2.038016,0.387700
8,11162,1,93,1.307912,0.561500,2.030423,0.376600
8,11162,1,94,1.286461,0.569100,2.066932,0.379200
8,11162,1,95,1.263495,0.568900,2.136381,0.382100
8,11162,1,96,1.260735,0.573300,2.132248,0.377800
8,11162,1,97,1.244739,0.582000,2.157892,0.393900
8,11162,1,98,1.207812,0.592200,2.130375,0.379500
8,11162,1,99,1.242751,0.583100,2.235608,0.377900
8,11162,1,100,1.188896,0.596200,2.103009,0.380200
8,11162,1,101,1.180131,0.600500,2.176964,0.386600
8,11162,1,102,1.201107,0.592200,2.269933,0.378000
8,11162,1,103,1.145752,0.610600,2.308434,0.372000
8,11162,1,104,1.137090,0.619500,2.274424,0.382600
8,11162,1,105,1.141469,0.613700,2.337791,0.374900
8,11162,1,106,1.140973,0.619300,2.337790,0.369700
8,11162,1,107,1.188233,0.602000,2.292472,0.368200
8,11162,1,108,1.132073,0.614300,2.321682,0.373300
8,11162,1,109,1.093757,0.631200,2.368309,0.367700
8,11162,1,110,1.046507,0.645400,2.430538,0.369600
8,11162,1,111,1.039379,0.649300,2.536939,0.367800
8,11162,1,112,1.064416,0.633400,2.430995,0.375000
8,11162,1,113,1.069898,0.632100,2.471949,0.370600
8,11162,1,114,1.028001,0.651200,2.525151,0.373500
8,11162,1,115,0.976701,0.665500,2.614427,0.368500
8,11162,1,116,1.067306,0.637500,2.545030,0.364000
8,11162,1,117,1.096937,0.626400,2.501463,0.377300
8,11162,1,118,1.027507,0.647900,2.601371,0.363800
8,11162,1,119,1.042088,0.642100,2.552175,0.362600
8,11162,1,120,0.987964,0.663800,2.592032,0.370500
8,11162,1,121,0.948847,0.673000,2.603515,0.370200
8,11162,1,122,0.942507,0.677200,2.677195,0.375500
8,11162,1,123,0.910238,0.692800,2.775997,0.364700
8,11162,1,124,0.911683,0.685900,2.754503,0.364600
8,11162,1,125,0.890189,0.697100,2.714071,0.367100
8,11162,1,126,0.882039,0.698100,2.819241,0.364700
8,11162,1,127,0.893637,0.697400,2.840030,0.365200
8,11162,1,128,0.860008,0.706000,2.860269,0.364300
8,11162,1,129,0.831939,0.715700,3.052554,0.358400
8,11162,1,130,0.774394,0.738200,2.986377,0.351900
8,11162,1,131,0.855919,0.705300,2.980391,0.363500
8,11162,1,132,0.850893,0.705200,3.000439,0.355500
8,11162,1,133,0.804087,0.723500,3.012070,0.357900
8,11162,1,134,0.798116,0.729300,3.126474,0.354200
8,11162,1,135,0.790489,0.730300,3.090094,0.363700
8,11162,1,136,0.732169,0.753800,3.161417,0.362200
8,11162,1,137,0.748821,0.745000,3.204253,0.356500
8,11162,1,138,0.715984,0.755300,3.266345,0.354500
8,11162,1,139,0.734365,0.748700,3.316749,0.348000
8,11162,1,140,0.686121,0.769400,3.249486,0.358300
8,11162,1,141,0.659032,0.778200,3.375745,0.354300
8,11162,1,142,0.644757,0.784600,3.387217,0.351000
8,11162,1,143,0.651979,0.781300,3.515395,0.349400
8,11162,1,144,0.637642,0.783600,3.510997,0.347600
8,11162,1,145,0.613843,0.799900,3.582221,0.353100
8,11162,1,146,0.620514,0.790200,3.521879,0.351700
8,11162,1,147,0.618809,0.795900,3.630268,0.350800
8,11162,1,148,0.614191,0.795400,3.655170,0.350500
8,11162,1,149,0.586476,0.805000,3.670840,0.351900
8,11162,1,150,0.572959,0.808900,3.735819,0.344100
8,11162,1,151,0.582137,0.804800,3.818877,0.344400
8,11162,1,152,0.569428,0.813200,3.829360,0.347000
8,11162,1,153,0.550161,0.818200,3.840362,0.346000
8,11162,1,154,0.532176,0.829300,3.853622,0.346100
8,11162,1,155,0.536586,0.824500,3.937368,0.346200
8,11162,1,156,0.510879,0.837200,3.960567,0.348200
8,11162,1,157,0.500139,0.841900,4.074194,0.341800
8,11162,1,158,0.501098,0.838800,4.067434,0.349200
8,11162,1,159,0.486034,0.848100,4.063824,0.346300
8,11162,1,160,0.476014,0.851300,4.140872,0.345000
8,11162,1,161,0.476085,0.853300,4.151437,0.344000
8,11162,1,162,0.458831,0.858300,4.199370,0.342400
8,11162,1,163,0.458577,0.858000,4.218152,0.346000
8,11162,1,164,0.444497,0.866500,4.290439,0.340200
8,11162,1,165,0.437822,0.868500,4.300244,0.343400
8,11162,1,166,0.429581,0.875100,4.330480,0.343900
8,11162,1,167,0.426161,0.875700,4.345168,0.343900
8,11162,1,168,0.421090,0.874500,4.393134,0.342100
8,11162,1,169,0.418623,0.878200,4.388398,0.343700
8,11162,1,170,0.410673,0.879900,4.443718,0.339800
8,11162,1,171,0.402171,0.886300,4.493722,0.340800
8,11162,1,172,0.398534,0.889400,4.506786,0.339100
8,11162,1,173,0.393583,0.888100,4.507286,0.343900
8,11162,1,174,0.391474,0.893000,4.545438,0.335100
8,11162,1,175,0.388131,0.891800,4.569507,0.339600
8,11162,1,176,0.384282,0.894900,4.552427,0.340200
8,11162,1,177,0.381516,0.894400,4.587036,0.337600
8,11162,1,178,0.377171,0.898600,4.632341,0.340200
8,11162,1,179,0.373713,0.898100,4.626073,0.336400
8,11162,1,180,0.371508,0.900200,4.642314,0.337900
8,11162,1,181,0.367923,0.901000,4.648099,0.340900
8,11162,1,182,0.365127,0.903100,4.662034,0.338400
8,11162,1,183,0.362791,0.903700,4.671127,0.338400
8,11162,1,184,0.360956,0.902800,4.678606,0.336800
8,11162,1,185,0.359222,0.905400,4.681295,0.338200
8,11162,1,186,0.357717,0.906300,4.689474,0.338200
8,11162,1,187,0.355888,0.906100,4.702790,0.338200
8,11162,1,188,0.354656,0.907300,4.714505,0.338100
8,11162,1,189,0.352775,0.908100,4.711944,0.339000
8,11162,1,190,0.351832,0.908000,4.715196,0.338000
8,11162,1,191,0.350839,0.909200,4.715601,0.339300
8,11162,1,192,0.349536,0.908900,4.718138,0.337900
8,11162,1,193,0.348534,0.910100,4.721881,0.338200
8,11162,1,194,0.348133,0.910200,4.725076,0.338100
8,11162,1,195,0.347376,0.910000,4.725488,0.338000
8,11162,1,196,0.346908,0.909700,4.727336,0.338500
8,11162,1,197,0.346446,0.910700,4.728344,0.338500
8,11162,1,198,0.346178,0.910700,4.728778,0.338700
8,11162,1,199,0.345914,0.910900,4.728732,0.338400
8,11162,1,200,0.345792,0.911300,4.728694,0.338600
8,11162,2,1,2.127590,0.228800,2.626166,0.202400
8,11162,2,2,1.995323,0.306000,1.704770,0.378600
8,11162,2,3,1.913348,0.338300,1.698609,0.402500
8,11162,2,4,1.872313,0.361300,1.714228,0.396600
8,11162,2,5,1.886950,0.356600,1.716218,0.395000
8,11162,2,6,1.853498,0.372300,1.752533,0.376600
8,11162,2,7,1.870502,0.363900,1.629962,0.423600
8,11162,2,8,1.826641,0.386900,1.666564,0.404600
8,11162,2,9,1.807487,0.395400,1.760638,0.374100
8,11162,2,10,1.843779,0.374300,1.710019,0.405400
8,11162,2,11,1.805880,0.389700,1.632064,0.421800
8,11162,2,12,1.827920,0.387400,1.657816,0.426500
8,11162,2,13,1.798553,0.398700,1.683588,0.405900
8,11162,2,14,1.791903,0.394300,1.647257,0.419200
8,11162,2,15,1.788500,0.396300,1.625390,0.428500
8,11162,2,16,1.793954,0.392400,1.657286,0.427800
8,11162,2,17,1.771015,0.404100,1.734959,0.393100
8,11162,2,18,1.805827,0.395900,1.772850,0.379700
8,11162,2,19,1.766620,0.408900,1.678033,0.405300
8,11162,2,20,1.802159,0.392900,1.583720,0.441100
8,11162,2,21,1.748666,0.410600,1.655303,0.419900
8,11162,2,22,1.755933,0.409600,1.749041,0.382200
8,11162,2,23,1.790406,0.399700,1.651643,0.415100
8,11162,2,24,1.796878,0.391600,1.710425,0.388700
8,11162,2,25,1.775949,0.403300,1.648411,0.418500
8,11162,2,26,1.754975,0.406400,1.623337,0.421400
8,11162,2,27,1.751588,0.416900,1.706096,0.401300
8,11162,2,28,1.741856,0.407400,1.640405,0.429100
8,11162,2,29,1.726565,0.420000,1.683833,0.410700
8,11162,2,30,1.721760,0.419300,1.699858,0.410600
8,11162,2,31,1.718801,0.419100,1.687602,0.418800
8,11162,2,32,1.703461,0.425200,1.771865,0.365700
8,11162,2,33,1.708920,0.425800,1.699156,0.405300
8,11162,2,34,1.665266,0.444200,1.720109,0.403900
8,11162,2,35,1.688320,0.430500,1.701370,0.412900
8,11162,2,36,1.651753,0.447600,1.683708,0.406800
8,11162,2,37,1.690220,0.438700,1.664741,0.425400
8,11162,2,38,1.648534,0.443800,1.768199,0.400900
8,11162,2,39,1.652723,0.445100,1.716367,0.406900
8,11162,2,40,1.635896,0.449000,1.702326,0.417700
8,11162,2,41,1.692047,0.430400,1.825760,0.376600
8,11162,2,42,1.748535,0.411600,1.721476,0.413300
8,11162,2,43,1.622959,0.456500,1.728595,0.408100
8,11162,2,44,1.669676,0.443800,1.710849,0.412400
8,11162,2,45,1.625664,0.448200,1.700526,0.413600
8,11162,2,46,1.603707,0.460300,1.732472,0.401000
8,11162,2,47,1.629034,0.450900,1.742353,0.415600
8,11162,2,48,1.602670,0.467400,1.771170,0.404300
8,11162,2,49,1.657145,0.439100,1.750662,0.388300
8,11162,2,50,1.580597,0.471100,1.729095,0.397800
8,11162,2,51,1.630915,0.452400,1.712393,0.409900
8,11162,2,52,1.607695,0.458500,1.753751,0.397900
8,11162,2,53,1.593122,0.465000,1.804000,0.396200
8,11162,2,54,1.586455,0.471100,1.762503,0.412000
8,11162,2,55,1.546603,0.480800,1.776956,0.409600
8,11162,2,56,1.543217,0.479300,1.740167,0.402900
8,11162,2,57,1.642880,0.445900,1.751359,0.410500
8,11162,2,58,1.534976,0.480500,1.778556,0.410300
8,11162,2,59,1.565086,0.477100,1.914543,0.381200
8,11162,2,60,1.632022,0.448500,1.782897,0.403800
8,11162,2,61,1.537371,0.478300,1.762633,0.413100
8,11162,2,62,1.493572,0.495800,1.815237,0.404200
8,11162,2,63,1.460373,0.509200,1.815217,0.391500
8,11162,2,64,1.536783,0.482000,1.803720,0.389500
8,11162,2,65,1.499981,0.495800,1.858590,0.405500
8,11162,2,66,1.548769,0.479100,1.877994,0.359700
8,11162,2,67,1.548269,0.478400,1.798534,0.398000
8,11162,2,68,1.510251,0.492700,1.897086,0.403200
8,11162,2,69,1.495278,0.500400,1.883378,0.401500
8,11162,2,70,1.473360,0.507400,1.849603,0.389000
8,11162,2,71,1.455423,0.510500,1.857158,0.413400
8,11162,2,72,1.467487,0.507500,1.894451,0.378900
8,11162,2,73,1.506957,0.490000,1.878787,0.407300
8,11162,2,74,1.443683,0.509700,1.858264,0.394400
8,11162,2,75,1.374679,0.534700,1.933604,0.378700
8,11162,2,76,1.426148,0.518100,1.923809,0.383400
8,11162,2,77,1.408851,0.525500,1.998268,0.378300
8,11162,2,78,1.456028,0.505000,1.904425,0.387700
8,11162,2,79,1.380103,0.531000,1.914957,0.388200
8,11162,2,80,1.360941,0.546200,1.940667,0.377700
8,11162,2,81,1.422528,0.517100,1.917146,0.390300
8,11162,2,82,1.404088,0.525700,1.990526,0.387700
8,11162,2,83,1.358129,0.537600,2.075922,0.384500
8,11162,2,84,1.323575,0.552800,2.000916,0.386100
8,11162,2,85,1.319319,0.557600,2.033370,0.381600
8,11162,2,86,1.392169,0.530000,1.966494,0.393900
8,11162,2,87,1.302883,0.557500,2.042635,0.391100
8,11162,2,88,1.303398,0.560600,2.063909,0.382600
8,11162,2,89,1.296518,0.563700,2.018121,0.383900
8,11162,2,90,1.339942,0.544400,2.050045,0.396000
8,11162,2,91,1.224820,0.581500,2.048778,0.374600
8,11162,2,92,1.281753,0.563400,2.088055,0.379800
8,11162,2,93,1.336923,0.549100,2.037225,0.384400
8,11162,2,94,1.301671,0.565000,2.067314,0.386900
8,11162,2,95,1.213046,0.588600,2.152433,0.378500
8,11162,2,96,1.274394,0.570400,2.105922,0.382400
8,11162,2,97,1.197432,0.594200,2.210506,0.374000
8,11162,2,98,1.248787,0.580200,2.118832,0.383200
8,11162,2,99,1.199109,0.588500,2.177615,0.379300
8,11162,2,100,1.168641,0.603300,2.259720,0.372700
8,11162,2,101,1.224671,0.585800,2.161799,0.388700
8,11162,2,102,1.171371,0.599700,2.314553,0.383300
8,11162,2,103,1.175562,0.603400,2.222683,0.377500
8,11162,2,104,1.093119,0.629300,2.275674,0.384100
8,11162,2,105,1.146112,0.611100,2.291623,0.377000
8,11162,2,106,1.156328,0.604100,2.324119,0.370900
8,11162,2,107,1.118317,0.615600,2.294416,0.379300
8,11162,2,108,1.068654,0.638200,2.277174,0.379700
8,11162,2,109,1.122111,0.612000,2.420524,0.362800
8,11162,2,110,1.046128,0.635900,2.440400,0.371700
8,11162,2,111,1.048084,0.636400,2.495446,0.360600
8,11162,2,112,1.218802,0.589100,2.390122,0.380300
8,11162,2,113,1.021922,0.650800,2.426835,0.380600
8,11162,2,114,1.022530,0.645500,2.473850,0.373000
8,11162,2,115,1.032891,0.645500,2.465564,0.371900
8,11162,2,116,0.985540,0.663900,2.510932,0.373400
8,11162,2,117,0.962407,0.669100,2.552836,0.375400
8,11162,2,118,0.940912,0.670000,2.508753,0.367500
8,11162,2,119,0.971089,0.664800,2.567653,0.372400
8,11162,2,120,0.932804,0.679000,2.609731,0.367900
8,11162,2,121,0.942003,0.679000,2.626102,0.373900
8,11162,2,122,0.950121,0.671700,2.577844,0.374900
8,11162,2,123,0.912306,0.686300,2.670509,0.370500
8,11162,2,124,0.894287,0.691300,2.658354,0.367000
8,11162,2,125,0.893095,0.690000,2.810328,0.363100
8,11162,2,126,0.856699,0.704100,2.743529,0.369000
8,11162,2,127,0.785011,0.727800,2.903651,0.367600
8,11162,2,128,0.801185,0.722500,2.917009,0.363500
8,11162,2,129,0.814768,0.718300,2.898820,0.359600
8,11162,2,130,0.802453,0.726300,2.950521,0.358700
8,11162,2,131,0.794741,0.725600,3.018766,0.361300
8,11162,2,132,0.776678,0.730200,3.059617,0.368200
8,11162,2,133,0.763522,0.738100,3.045516,0.367700
8,11162,2,134,0.718726,0.758600,3.097314,0.359100
8,11162,2,135,0.687292,0.765900,3.099163,0.353700
8,11162,2,136,0.685332,0.757100,3.226193,0.349200
8,11162,2,137,0.740585,0.743000,3.116125,0.359800
8,11162,2,138,0.683425,0.766600,3.170451,0.353400
8,11162,2,139,0.631254,0.783800,3.236341,0.358900
8,11162,2,140,0.661120,0.770600,3.280996,0.355700
8,11162,2,141,0.643086,0.777900,3.450954,0.351500
8,11162,2,142,0.659539,0.772400,3.412964,0.357900
8,11162,2,143,0.593327,0.796400,3.505116,0.361000
8,11162,2,144,0.590528,0.797400,3.571721,0.351900
8,11162,2,145,0.608162,0.786100,3.594255,0.355300
8,11162,2,146,0.570939,0.804300,3.686525,0.352300
8,11162,2,147,0.556637,0.810000,3.605496,0.352600
8,11162,2,148,0.531607,0.817600,3.703288,0.349100
8,11162,2,149,0.530796,0.819300,3.763790,0.350000
8,11162,2,150,0.504325,0.833600,3.767885,0.352400
8,11162,2,151,0.485030,0.838000,3.840756,0.354400
8,11162,2,152,0.473469,0.844200,3.918624,0.354000
8,11162,2,153,0.465146,0.846100,3.964437,0.353000
8,11162,2,154,0.470907,0.845100,4.048815,0.352300
8,11162,2,155,0.441915,0.857000,4.040518,0.350300
8,11162,2,156,0.425639,0.862700,4.144037,0.349700
8,11162,2,157,0.437962,0.855100,4.188747,0.348900
8,11162,2,158,0.434515,0.854800,4.212682,0.353200
8,11162,2,159,0.396215,0.877400,4.307373,0.349000
8,11162,2,160,0.380368,0.883700,4.332452,0.348800
8,11162,2,161,0.376310,0.883400,4.361700,0.349800
8,11162,2,162,0.365717,0.889800,4.403243,0.350900
8,11162,2,163,0.364646,0.889000,4.427202,0.348700
8,11162,2,164,0.354531,0.896200,4.480296,0.349500
8,11162,2,165,0.340113,0.901400,4.536272,0.348400
8,11162,2,166,0.333799,0.907200,4.580709,0.349800
8,11162,2,167,0.330642,0.905300,4.616152,0.348100
8,11162,2,168,0.317366,0.913700,4.681015,0.348900
8,11162,2,169,0.315399,0.910400,4.662597,0.347200
8,11162,2,170,0.303663,0.919100,4.727202,0.345300
8,11162,2,171,0.300537,0.920600,4.783020,0.348300
8,11162,2,172,0.296637,0.920800,4.806383,0.346800
8,11162,2,173,0.291849,0.921800,4.810559,0.346400
8,11162,2,174,0.285295,0.926600,4.841052,0.346500
8,11162,2,175,0.282201,0.927900,4.868130,0.346600
8,11162,2,176,0.277849,0.930400,4.876817,0.344900
8,11162,2,177,0.277916,0.929300,4.917839,0.346300
8,11162,2,178,0.270178,0.933400,4.953657,0.345600
8,11162,2,179,0.266951,0.936000,4.969887,0.346000
8,11162,2,180,0.264859,0.935900,4.969339,0.343800
8,11162,2,181,0.263419,0.937300,4.983310,0.344400
8,11162,2,182,0.260419,0.937900,5.006831,0.345000
8,11162,2,183,0.256572,0.939300,5.009878,0.343900
8,11162,2,184,0.255656,0.940600,5.029691,0.344300
8,11162,2,185,0.253519,0.942500,5.035247,0.343700
8,11162,2,186,0.252058,0.943300,5.053898,0.343100
8,11162,2,187,0.250716,0.942000,5.058142,0.343700
8,11162,2,188,0.248969,0.943800,5.063720,0.344000
8,11162,2,189,0.246922,0.944300,5.076107,0.343700
8,11162,2,190,0.246050,0.944700,5.075212,0.343900
8,11162,2,191,0.244795,0.944900,5.083255,0.342800
8,11162,2,192,0.244010,0.945700,5.083113,0.343500
8,11162,2,193,0.243181,0.945700,5.089154,0.343600
8,11162,2,194,0.242598,0.946700,5.090192,0.343500
8,11162,2,195,0.241962,0.947300,5.090169,0.343200
8,11162,2,196,0.241502,0.946700,5.091830,0.343300
8,11162,2,197,0.241173,0.946700,5.092924,0.343500
8,11162,2,198,0.240834,0.946900,5.093337,0.343100
8,11162,2,199,0.240626,0.947300,5.093760,0.343200
8,11162,2,200,0.240524,0.947100,5.093769,0.343300
16,33834,0,1,2.093371,0.255300,1.933277,0.306200
16,33834,0,2,1.948719,0.330900,1.695431,0.408100
16,33834,0,3,1.877212,0.361800,1.738244,0.377300
16,33834,0,4,1.866777,0.366500,1.632738,0.416000
16,33834,0,5,1.818208,0.387700,1.578584,0.445600
16,33834,0,6,1.785586,0.402000,1.507685,0.472300
16,33834,0,7,1.756225,0.410200,1.731615,0.402900
16,33834,0,8,1.761483,0.415300,1.573673,0.448300
16,33834,0,9,1.723240,0.425900,1.604157,0.448900
16,33834,0,10,1.725187,0.424800,1.587799,0.447000
16,33834,0,11,1.700367,0.435300,1.641939,0.420000
16,33834,0,12,1.676595,0.441500,1.725204,0.402600
16,33834,0,13,1.674320,0.444000,1.663298,0.422900
16,33834,0,14,1.633940,0.461200,1.680148,0.420600
16,33834,0,15,1.603985,0.469900,1.663291,0.436900
16,33834,0,16,1.595513,0.469900,1.714946,0.409400
16,33834,0,17,1.596582,0.466600,1.643286,0.432700
16,33834,0,18,1.552116,0.485900,1.770919,0.406300
16,33834,0,19,1.592680,0.475300,1.695965,0.421000
16,33834,0,20,1.504216,0.503700,1.665101,0.440200
16,33834,0,21,1.519981,0.500400,1.761833,0.428200
16,33834,0,22,1.565314,0.480600,1.770296,0.409000
